# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8190		0		3058
1		7551		0		3076
2		7009		0		3105
3		6669		0		3126
4		6472		0		3129
5		6320		0		3147
6		6076		0		3144
7		5921		0		3160
8		5827		0		3153
9		5666		0		3146
10		5510		0		3139
11		5402		0		3154
12		5355		0		3165
13		5260		0		3161
14		5183		0		3176
15		5103		0		3134
16		5101		0		3174
17		5058		0		3172
18		5006		0		3193
19		4839		0		3195
20		4830		0		3204
21		4833		0		3173
22		4820		0		3191
23		4753		0		3177
24		4682		0		3155
25		4662		0		3172
26		4667		0		3201
27		4610		0		3172
28		4537		0		3171
29		4538		0		3203
30		4551		0		3207
31		4497		0		3199
32		4463		0		3206
33		4406		0		3193
34		4411		0		3200
35		4409		0		3205
36		4371		0		3227
37		4340		0		3213
38		4323		0		3208
39		4305		0		3202
40		4283		0		3184
41		4276		0		3179
42		4283		0		3187
43		4276		0		3207
44		4241		0		3181
45		4220		0		3206
46		4202		0		3171
47		4211		0		3180
48		4195		0		3168
49		4194		0		3191
50		4182		0		3207
51		4136		0		3198
52		4156		0		3208
53		4127		0		3211
54		4100		0		3217
55		4119		0		3214
56		4104		0		3224
57		4114		0		3219
58		4092		0		3223
59		4095		0		3240
60		4076		0		3244
61		4062		0		3237
62		4029		0		3222
63		4072		0		3232
64		4043		0		3216
65		4004		0		3224
66		3997		0		3234
67		3975		0		3222
68		3966		0		3222
69		3972		0		3224
70		3998		0		3230
71		3985		0		3234
72		3988		0		3261
73		3974		0		3257
74		3950		0		3240
75		3947		0		3241
76		3927		0		3252
77		3962		0		3243
78		3981		0		3252
79		3967		0		3245
80		3963		0		3241
81		3965		0		3234
82		3949		0		3230
83		3938		0		3235
84		3926		0		3229
85		3900		0		3235
86		3902		0		3239
87		3896		0		3243
88		3900		0		3240
89		3880		0		3241
90		3860		0		3248
91		3866		0		3257
92		3839		0		3251
93		3805		0		3243
94		3790		0		3252
95		3806		0		3258
96		3788		0		3255
97		3804		0		3277
98		3817		0		3261
99		3786		0		3248
100		3772		0		3252
101		3797		0		3238
102		3776		0		3218
103		3777		0		3248
104		3782		0		3249
105		3788		0		3236
106		3760		0		3219
107		3727		0		3229
108		3740		0		3231
109		3742		0		3231
110		3696		0		3231
111		3721		0		3236
112		3709		0		3238
113		3697		0		3216
114		3681		0		3247
115		3716		0		3241
116		3685		0		3230
117		3696		0		3253
118		3699		0		3249
119		3665		0		3262
120		3654		0		3241
121		3664		0		3248
122		3668		0		3245
123		3633		0		3242
124		3640		0		3251
125		3614		0		3245
126		3596		0		3249
127		3592		0		3245
128		3573		0		3239
129		3587		0		3256
130		3584		0		3263
131		3570		0		3259
132		3545		0		3244
133		3536		0		3253
134		3552		0		3261
135		3543		0		3244
136		3562		0		3270
137		3526		0		3258
138		3550		0		3248
139		3551		0		3257
140		3563		0		3260
141		3547		0		3256
142		3523		0		3249
143		3548		0		3256
144		3535		0		3244
145		3528		0		3239
146		3502		0		3250
147		3506		0		3257
148		3491		0		3258
149		3514		0		3281
150		3518		0		3259
151		3517		0		3245
152		3498		0		3254
153		3473		0		3255
154		3503		0		3270
155		3513		0		3257
156		3507		0		3250
157		3523		0		3254
158		3541		0		3277
159		3531		0		3263
160		3521		0		3257
161		3529		0		3256
162		3514		0		3263
163		3473		0		3265
164		3476		0		3273
165		3469		0		3264
166		3459		0		3267
167		3476		0		3247
168		3462		0		3251
169		3478		0		3268
170		3515		0		3278
171		3455		0		3245
172		3420		0		3246
173		3419		0		3251
174		3426		0		3252
175		3424		0		3251
176		3440		0		3254
177		3396		0		3276
178		3397		0		3269
179		3396		0		3258
180		3423		0		3255
181		3413		0		3247
182		3437		0		3268
183		3428		0		3251
184		3441		0		3256
185		3444		0		3257
186		3415		0		3265
187		3410		0		3260
188		3397		0		3261
189		3389		0		3266
190		3373		0		3269
191		3390		0		3278
192		3391		0		3275
193		3393		0		3260
194		3388		0		3265
195		3383		0		3261
196		3391		0		3269
197		3374		0		3250
198		3380		0		3259
199		3382		0		3253
200		3376		0		3249
201		3394		0		3242
202		3376		0		3257
203		3367		0		3258
204		3353		0		3252
205		3352		0		3222
206		3358		0		3238
207		3367		0		3254
208		3343		0		3246
209		3349		0		3247
210		3342		0		3257
211		3348		0		3242
212		3327		0		3253
213		3333		0		3232
214		3334		0		3250
215		3336		0		3265
216		3337		0		3262
217		3344		0		3265
218		3362		0		3262
219		3371		0		3279
220		3339		0		3279
221		3352		0		3248
222		3341		0		3264
223		3341		0		3263
224		3304		0		3250
225		3305		0		3271
226		3314		0		3267
227		3330		0		3281
228		3300		0		3261
229		3300		0		3273
230		3318		0		3267
231		3310		0		3265
232		3316		0		3271
233		3301		0		3272
234		3308		0		3258
235		3328		0		3263
236		3306		0		3286
237		3290		0		3268
238		3293		0		3253
239		3270		0		3264
240		3269		0		3268
241		3260		0		3281
242		3253		0		3271
243		3257		0		3262
244		3237		0		3273
245		3235		0		3278
246		3226		0		3275
247		3242		0		3260
248		3229		0		3274
249		3220		0		3259
250		3233		0		3268
251		3246		0		3274
252		3243		0		3278
253		3242		0		3261
254		3237		0		3262
255		3242		0		3271
256		3245		0		3268
257		3255		0		3263
258		3258		0		3274
259		3250		0		3257
260		3221		0		3265
261		3241		0		3257
262		3221		0		3266
263		3222		0		3259
264		3205		0		3264
265		3242		0		3279
266		3229		0		3271
267		3231		0		3277
268		3239		0		3268
269		3242		0		3288
270		3237		0		3278
271		3229		0		3289
272		3227		0		3284
273		3223		0		3279
274		3208		0		3282
275		3201		0		3292
276		3213		0		3296
277		3201		0		3290
278		3219		0		3289
279		3220		0		3282
280		3191		0		3294
281		3179		0		3280
282		3188		0		3274
283		3197		0		3262
284		3226		0		3282
285		3199		0		3298
286		3217		0		3283
287		3240		0		3299
288		3212		0		3292
289		3212		0		3296
290		3188		0		3302
291		3186		0		3294
292		3192		0		3289
293		3208		0		3274
294		3208		0		3275
295		3229		0		3281
296		3241		0		3286
297		3199		0		3308
298		3187		0		3290
299		3192		0		3287
300		3194		0		3290
301		3200		0		3282
302		3206		0		3293
303		3199		0		3296
304		3176		0		3284
305		3164		0		3282
306		3160		0		3290
307		3161		0		3289
308		3140		0		3287
309		3125		0		3295
310		3145		0		3283
311		3155		0		3272
312		3183		0		3290
313		3158		0		3295
314		3167		0		3284
315		3149		0		3278
316		3173		0		3289
317		3168		0		3303
318		3170		0		3302
319		3174		0		3274
320		3143		0		3289
321		3140		0		3294
322		3143		0		3291
323		3147		0		3300
324		3130		0		3290
325		3153		0		3309
326		3159		0		3303
327		3182		0		3309
328		3148		0		3307
329		3147		0		3304
330		3154		0		3295
331		3143		0		3310
332		3149		0		3322
333		3175		0		3318
334		3151		0		3317
335		3154		0		3322
336		3154		0		3320
337		3174		0		3318
338		3157		0		3329
339		3161		0		3333
340		3187		0		3325
341		3181		0		3334
342		3160		0		3320
343		3157		0		3325
344		3143		0		3325
345		3134		0		3313
346		3131		0		3310
347		3119		0		3316
348		3129		0		3307
349		3146		0		3323
350		3141		0		3321
351		3137		0		3321
352		3115		0		3336
353		3115		0		3326
354		3126		0		3316
355		3118		0		3327
356		3106		0		3308
357		3099		0		3309
358		3121		0		3315
359		3130		0		3315
360		3116		0		3316
361		3099		0		3297
362		3100		0		3304
363		3083		0		3308
364		3065		0		3315
365		3055		0		3328
366		3069		0		3319
367		3054		0		3329
368		3054		0		3330
369		3081		0		3322
370		3075		0		3324
371		3053		0		3311
372		3035		0		3294
373		3027		0		3306
374		3042		0		3327
375		3043		0		3320
376		3031		0		3316
377		3041		0		3322
378		3033		0		3322
379		3058		0		3329
380		3036		0		3309
381		3043		0		3320
382		3049		0		3333
383		3030		0		3319
384		3046		0		3326
385		3030		0		3328
386		3026		0		3328
387		3039		0		3325
388		3038		0		3335
389		3059		0		3339
390		3036		0		3332
391		3028		0		3324
392		3043		0		3325
393		3054		0		3323
394		3048		0		3337
395		3048		0		3328
396		3052		0		3319
397		3039		0		3322
398		3055		0		3314
399		3062		0		3318
400		3074		0		3322
401		3066		0		3325
402		3047		0		3323
403		3033		0		3325
404		3024		0		3315
405		3033		0		3310
406		3059		0		3318
407		3062		0		3322
408		3047		0		3326
409		3037		0		3330
410		3034		0		3337
411		3022		0		3337
412		3028		0		3335
413		3030		0		3329
414		3019		0		3334
415		3015		0		3330
416		3025		0		3321
417		3023		0		3331
418		3014		0		3333
419		3019		0		3329
420		3016		0		3324
421		3021		0		3327
422		3035		0		3320
423		3023		0		3313
424		3049		0		3325
425		3036		0		3331
426		3035		0		3332
427		3031		0		3329
428		3031		0		3330
429		3050		0		3317
430		3034		0		3318
431		3040		0		3317
432		3068		0		3324
433		3047		0		3325
434		3046		0		3330
435		3034		0		3314
436		3012		0		3313
437		3000		0		3314
438		2992		0		3305
439		3008		0		3322
440		2995		0		3317
441		2965		0		3337
442		2991		0		3324
443		2998		0		3333
444		2996		0		3324
445		3023		0		3333
