# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		760		0		178
1		688		0		199
2		649		0		184
3		601		0		203
4		556		0		195
5		549		0		182
6		550		0		190
7		535		0		182
8		518		0		193
9		506		0		184
10		478		0		178
11		460		0		190
12		454		0		181
13		451		0		191
14		425		0		181
15		434		0		188
16		430		0		180
17		408		0		183
18		388		0		184
19		390		0		189
20		379		0		182
21		362		0		188
22		364		0		192
23		368		0		196
24		361		0		190
25		359		0		189
26		357		0		188
27		363		0		184
28		338		0		185
29		339		0		182
30		337		0		187
31		322		0		184
32		323		0		185
33		341		0		184
34		329		0		187
35		308		0		184
36		314		0		186
37		321		0		192
38		313		0		190
39		310		0		187
40		308		0		188
41		315		0		188
42		308		0		187
43		305		0		190
44		307		0		187
45		315		0		185
46		310		0		189
47		297		0		189
48		303		0		190
49		316		0		193
50		302		0		193
51		300		0		185
52		303		0		185
53		302		0		186
54		305		0		184
55		307		0		194
56		302		0		188
57		308		0		194
58		305		0		184
59		297		0		186
60		297		0		188
61		292		0		185
62		290		0		183
63		294		0		188
64		285		0		183
65		297		0		185
66		295		0		182
67		295		0		185
68		294		0		190
69		291		0		187
70		284		0		188
71		286		0		189
72		293		0		192
73		298		0		191
74		299		0		189
75		291		0		186
76		295		0		184
77		307		0		181
78		302		0		188
79		308		0		186
80		297		0		189
81		305		0		187
82		293		0		187
83		288		0		186
84		286		0		188
85		289		0		187
86		288		0		189
87		288		0		191
88		297		0		191
89		291		0		193
90		290		0		191
91		278		0		190
92		280		0		190
93		296		0		188
94		299		0		184
95		297		0		190
96		306		0		189
97		285		0		187
98		290		0		187
99		287		0		188
100		266		0		186
101		267		0		187
102		271		0		182
103		273		0		186
104		278		0		184
105		277		0		185
106		277		0		185
107		282		0		186
108		279		0		189
109		277		0		187
110		276		0		185
111		276		0		182
112		281		0		185
113		280		0		181
114		271		0		181
115		278		0		187
116		279		0		183
117		291		0		187
118		291		0		190
119		283		0		186
120		280		0		186
121		274		0		187
122		277		0		184
123		277		0		188
124		272		0		189
125		279		0		189
126		284		0		188
127		279		0		187
128		274		0		186
129		276		0		189
130		278		0		185
131		279		0		182
132		281		0		186
133		279		0		186
134		279		0		186
135		275		0		187
136		277		0		186
137		276		0		187
138		277		0		187
139		276		0		184
140		280		0		187
141		278		0		190
142		280		0		188
143		280		0		184
144		272		0		190
145		272		0		188
146		268		0		184
147		263		0		186
148		259		0		184
149		257		0		186
150		258		0		182
151		270		0		188
152		264		0		183
153		264		0		188
154		275		0		189
155		261		0		187
156		263		0		186
157		270		0		184
158		264		0		186
159		259		0		187
160		264		0		184
161		266		0		190
162		253		0		187
163		252		0		187
164		261		0		186
165		257		0		182
166		260		0		189
167		257		0		183
168		261		0		187
169		259		0		184
170		256		0		185
171		263		0		184
172		273		0		186
173		264		0		185
174		270		0		187
175		263		0		183
176		273		0		189
177		264		0		186
178		261		0		188
179		260		0		187
180		257		0		186
181		258		0		186
182		256		0		187
183		263		0		188
184		270		0		189
185		258		0		185
186		264		0		182
187		251		0		187
188		252		0		186
189		251		0		188
190		253		0		191
191		262		0		188
192		257		0		190
193		253		0		186
194		252		0		183
195		252		0		183
196		253		0		187
197		254		0		188
198		255		0		187
199		246		0		185
200		248		0		187
201		240		0		187
202		241		0		188
203		241		0		191
204		243		0		186
205		246		0		186
206		245		0		188
207		241		0		189
208		242		0		187
209		247		0		188
210		238		0		187
211		241		0		185
212		243		0		185
213		243		0		186
214		239		0		185
215		228		0		190
216		230		0		184
217		231		0		188
218		240		0		187
219		233		0		184
220		235		0		184
221		235		0		187
222		225		0		191
223		226		0		190
224		229		0		192
225		223		0		193
226		219		0		186
227		218		0		188
228		214		0		188
229		217		0		185
230		222		0		186
231		221		0		184
232		220		0		188
233		218		0		187
234		214		0		189
235		216		0		189
236		218		0		189
237		224		0		188
238		219		0		185
239		228		0		187
240		218		0		189
241		221		0		189
242		223		0		187
243		227		0		190
244		221		0		187
245		223		0		187
246		220		0		187
247		223		0		189
248		220		0		186
249		222		0		182
250		216		0		187
251		219		0		193
252		217		0		189
253		221		0		189
254		227		0		187
255		231		0		181
256		226		0		191
257		222		0		188
258		228		0		185
259		221		0		188
260		217		0		190
261		221		0		194
262		222		0		195
263		220		0		188
264		219		0		192
265		219		0		187
266		219		0		189
267		208		0		189
268		213		0		189
269		214		0		188
270		208		0		189
271		209		0		188
272		214		0		188
273		216		0		185
274		222		0		185
275		217		0		189
276		209		0		191
277		214		0		187
278		217		0		185
279		208		0		186
280		213		0		191
281		214		0		188
282		217		0		191
283		208		0		186
284		209		0		186
285		215		0		186
286		208		0		187
287		202		0		191
288		205		0		192
289		206		0		191
290		205		0		187
291		205		0		187
292		205		0		188
293		205		0		187
294		203		0		188
295		203		0		188
296		202		0		188
297		201		0		189
298		201		0		189
299		201		0		189
300		204		0		187
301		205		0		187
302		202		0		186
303		202		0		189
304		204		0		192
305		209		0		190
306		203		0		195
307		208		0		190
308		211		0		187
309		203		0		187
310		201		0		188
311		200		0		188
312		205		0		188
313		202		0		191
314		198		0		192
315		199		0		192
316		198		0		192
317		201		0		190
318		200		0		188
319		204		0		186
320		203		0		187
321		205		0		192
322		200		0		188
323		201		0		187
324		204		0		186
325		202		0		186
326		203		0		188
327		202		0		186
328		203		0		187
329		199		0		188
330		202		0		186
331		201		0		193
332		207		0		189
333		206		0		188
334		205		0		188
335		200		0		187
336		201		0		190
337		197		0		190
338		200		0		188
339		198		0		189
340		203		0		187
341		208		0		187
342		206		0		190
343		204		0		191
344		202		0		190
345		201		0		191
346		200		0		191
347		201		0		189
348		200		0		187
349		204		0		186
350		205		0		186
351		199		0		189
352		198		0		189
353		200		0		188
354		201		0		191
355		203		0		186
356		201		0		187
357		203		0		188
358		199		0		189
359		199		0		189
360		199		0		189
361		203		0		188
362		207		0		187
363		205		0		190
364		206		0		188
365		209		0		189
366		202		0		187
367		207		0		187
368		204		0		194
369		204		0		193
370		199		0		191
371		201		0		187
372		202		0		186
373		200		0		187
374		203		0		189
375		206		0		188
376		198		0		189
377		201		0		193
378		201		0		188
379		201		0		188
380		199		0		189
381		207		0		188
382		203		0		189
383		198		0		192
384		202		0		187
385		203		0		190
386		203		0		188
387		207		0		186
388		203		0		190
389		200		0		188
390		200		0		188
391		204		0		188
392		209		0		186
393		201		0		191
394		201		0		191
395		205		0		188
396		204		0		189
397		202		0		189
398		206		0		192
399		207		0		194
400		209		0		191
401		211		0		190
402		210		0		189
403		207		0		192
404		206		0		192
405		207		0		188
406		207		0		188
407		209		0		186
408		206		0		188
409		208		0		186
410		212		0		186
411		203		0		187
412		204		0		189
413		203		0		189
414		206		0		186
415		209		0		189
416		203		0		188
417		204		0		190
418		205		0		188
419		205		0		187
420		209		0		187
421		204		0		190
422		202		0		187
423		198		0		189
424		201		0		187
425		200		0		189
426		204		0		191
427		204		0		190
428		200		0		189
429		200		0		188
430		204		0		188
431		196		0		188
432		198		0		189
433		196		0		188
434		197		0		190
435		200		0		189
436		200		0		189
437		202		0		191
438		204		0		187
439		210		0		191
440		205		0		192
441		199		0		190
442		197		0		191
443		198		0		188
444		203		0		190
445		205		0		186
446		208		0		188
447		211		0		188
448		213		0		187
449		203		0		190
450		206		0		189
451		203		0		188
452		200		0		190
453		204		0		189
454		203		0		188
455		206		0		187
456		203		0		186
457		197		0		188
458		199		0		187
459		201		0		189
460		201		0		189
461		199		0		187
462		197		0		188
463		197		0		188
464		199		0		190
465		202		0		188
466		197		0		188
467		201		0		187
468		199		0		188
469		203		0		189
470		206		0		188
471		199		0		189
472		201		0		188
473		203		0		190
474		205		0		191
475		203		0		190
476		203		0		186
477		207		0		188
478		203		0		189
479		203		0		189
480		199		0		187
481		199		0		187
482		199		0		187
483		199		0		187
484		204		0		191
485		204		0		191
486		207		0		193
487		209		0		192
488		208		0		188
489		207		0		191
490		212		0		191
491		212		0		191
492		209		0		189
493		211		0		186
494		209		0		189
495		209		0		188
496		206		0		189
497		208		0		188
498		204		0		190
499		204		0		190
500		202		0		188
501		206		0		190
502		204		0		185
503		204		0		187
504		207		0		185
505		207		0		188
506		205		0		187
507		200		0		188
508		200		0		188
509		204		0		188
510		210		0		187
511		213		0		187
512		202		0		188
513		204		0		187
514		207		0		187
515		204		0		186
516		208		0		187
517		205		0		185
518		207		0		183
519		204		0		187
520		202		0		188
521		204		0		188
522		208		0		185
523		207		0		186
524		197		0		188
525		208		0		185
526		205		0		188
527		201		0		186
528		201		0		189
529		201		0		186
530		205		0		190
531		199		0		187
532		197		0		188
533		197		0		188
534		199		0		189
535		199		0		189
536		201		0		189
537		201		0		187
538		199		0		187
539		207		0		185
540		205		0		188
541		199		0		190
542		199		0		190
543		200		0		186
544		201		0		188
545		201		0		188
546		197		0		188
547		199		0		187
548		204		0		187
549		203		0		187
550		199		0		189
551		198		0		187
552		201		0		188
553		200		0		186
554		202		0		186
555		201		0		190
556		201		0		189
557		201		0		189
558		201		0		187
559		201		0		187
560		203		0		185
561		203		0		187
562		201		0		188
563		199		0		187
564		204		0		186
565		207		0		187
566		205		0		188
567		199		0		187
568		202		0		185
569		202		0		188
570		200		0		188
571		200		0		186
572		199		0		187
573		200		0		189
574		202		0		190
575		201		0		189
576		203		0		188
577		199		0		187
578		203		0		186
579		209		0		185
580		199		0		190
581		201		0		189
582		197		0		188
583		197		0		188
584		199		0		188
585		203		0		190
586		201		0		189
587		210		0		186
588		198		0		187
589		201		0		189
590		200		0		188
591		202		0		187
592		202		0		187
593		202		0		187
594		203		0		190
595		198		0		189
596		200		0		188
597		204		0		187
598		203		0		187
599		208		0		189
600		214		0		190
601		205		0		185
602		203		0		189
603		206		0		187
604		206		0		185
605		200		0		188
606		205		0		187
607		210		0		191
608		209		0		191
609		216		0		192
610		204		0		190
611		209		0		191
612		205		0		189
613		205		0		188
614		207		0		190
615		207		0		189
616		208		0		187
617		205		0		191
618		199		0		188
619		202		0		186
620		202		0		189
621		208		0		190
622		201		0		186
623		202		0		189
624		204		0		190
625		203		0		188
626		199		0		187
627		199		0		187
628		205		0		187
629		208		0		189
630		206		0		189
631		205		0		186
632		210		0		186
633		206		0		188
634		204		0		189
635		206		0		185
636		211		0		187
637		204		0		186
638		203		0		186
639		203		0		186
640		203		0		188
641		204		0		189
642		204		0		189
643		207		0		189
644		204		0		186
645		206		0		185
646		203		0		189
647		205		0		189
648		205		0		189
649		203		0		187
650		201		0		188
651		206		0		187
652		210		0		191
653		203		0		188
654		200		0		187
655		200		0		186
656		202		0		188
657		204		0		188
658		208		0		188
659		207		0		190
660		201		0		188
661		206		0		188
662		198		0		188
663		202		0		189
664		203		0		187
665		206		0		185
666		208		0		186
667		205		0		186
668		204		0		187
669		210		0		184
670		212		0		186
671		212		0		183
672		212		0		186
673		214		0		184
674		208		0		186
675		206		0		188
676		208		0		188
677		208		0		187
678		212		0		189
679		211		0		188
680		206		0		190
681		208		0		186
682		210		0		185
683		210		0		184
684		213		0		185
685		205		0		188
686		210		0		185
687		204		0		187
688		207		0		188
689		207		0		186
690		205		0		188
691		213		0		190
692		210		0		187
693		208		0		186
694		213		0		184
695		215		0		185
696		204		0		190
697		201		0		186
698		203		0		185
699		203		0		188
700		204		0		189
701		206		0		190
702		211		0		186
703		207		0		183
704		210		0		187
705		213		0		188
706		212		0		183
707		220		0		183
708		207		0		184
709		210		0		186
710		212		0		187
711		209		0		184
712		203		0		186
713		205		0		185
714		209		0		189
715		207		0		186
716		203		0		187
717		203		0		185
718		205		0		186
719		207		0		187
720		208		0		189
721		210		0		189
722		208		0		190
723		206		0		187
724		205		0		184
725		206		0		187
726		207		0		187
727		208		0		188
728		204		0		185
729		203		0		188
730		209		0		189
731		212		0		188
732		207		0		190
733		208		0		188
734		206		0		189
735		208		0		188
736		203		0		188
737		205		0		187
738		212		0		185
739		216		0		191
740		219		0		189
741		217		0		189
742		209		0		192
743		205		0		187
744		200		0		190
745		201		0		183
746		201		0		188
747		209		0		187
748		210		0		187
749		210		0		187
750		206		0		188
751		213		0		182
752		208		0		186
753		208		0		186
754		204		0		190
755		201		0		189
756		202		0		190
757		202		0		188
758		204		0		188
759		203		0		188
760		203		0		187
761		204		0		189
762		208		0		189
763		211		0		187
764		207		0		190
765		209		0		188
766		205		0		189
767		207		0		187
768		206		0		188
769		200		0		189
770		204		0		190
771		211		0		188
772		202		0		189
773		202		0		191
774		202		0		188
775		200		0		190
776		209		0		186
777		209		0		187
778		202		0		188
779		201		0		192
780		201		0		192
781		205		0		189
782		206		0		186
783		208		0		187
784		206		0		188
785		207		0		190
786		209		0		190
787		212		0		189
788		212		0		190
789		215		0		184
790		219		0		187
791		212		0		189
792		212		0		191
793		199		0		190
794		199		0		189
795		197		0		189
796		197		0		189
797		197		0		189
798		198		0		188
799		202		0		185
800		204		0		185
801		200		0		188
802		202		0		185
803		202		0		187
804		198		0		186
805		196		0		187
806		198		0		188
807		202		0		188
